Sample,PR,Multi_funcion_nokegg_noVB12,Pesticide_usage,Nitrogen_Fertilizer_Application,Phosphorus_Fertilizer_Application,Agriculture_Expansion,Agriculture_forestry_and_fishing_value_added,Terrestrial_and_marine_protected_areas,Crop_Harvested,Urban_Expansion,CO2_emissions__metric_tons_per_capita_,Energy_use__kg_of_oil_equivalent_per_capita_,GDP,GNI_PPP__current_international,Industry__including_construction,Population_density,TS_9,TP_9,TK_9,TC_9,PHH2O_9,OC_9,ECE_9,CEC_9,CACO3_9,TN_9,BD_9,Annual_Mean_Temperature,Annual_Precipitation,Mean_Diurnal_Range
SRR16995641,0.155531501,0.598214936,0.669334708,0.125757618,0.107933321,0.275398995,0.326955835,0.341824514,0.005431539,0.755999057,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.311882816,0.476522578,0.734515656,0.032491094,0.951761528,0.024641966,0.011818946,0.084192573,0.61063854,0.073888318,0.749283277,0.30564108,0.006989516,0.746054947
SRR16995642,0.155531501,0.627284846,0.669334708,0.125757618,0.107933321,0.275398995,0.326955835,0.341824514,0.005431539,0.755999057,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.311882816,0.476522578,0.734515656,0.032491094,0.951761528,0.024641966,0.011818946,0.084192573,0.61063854,0.073888318,0.749283277,0.30564108,0.006989516,0.746054947
SRR16995643,0.155531501,0.675583237,0.669334708,0.125757618,0.107933321,0.275398995,0.326955835,0.341824514,0.005431539,0.755999057,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.311882816,0.476522578,0.734515656,0.032491094,0.951761528,0.024641966,0.011818946,0.084192573,0.61063854,0.073888318,0.749283277,0.30564108,0.006989516,0.746054947
SRR16995644,3.358222709,0.785151266,0.669334708,0.127261928,0.108645284,0.288042767,0.326955835,0.341824514,0.900106696,0.761656597,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.261830721,0.571522193,0.87864054,0.663272366,0.659140463,0.181916677,0.033699612,0.280017385,0.417051316,0.376919693,0.711726005,0.206115238,0.171243135,0.80460824
SRR16995645,3.358222709,0.770775002,0.669334708,0.127261928,0.108645284,0.288042767,0.326955835,0.341824514,0.900106696,0.761656597,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.261830721,0.571522193,0.87864054,0.663272366,0.659140463,0.181916677,0.033699612,0.280017385,0.417051316,0.376919693,0.711726005,0.206115238,0.171243135,0.80460824
SRR16995646,3.358222709,0.774711709,0.669334708,0.127261928,0.108645284,0.288042767,0.326955835,0.341824514,0.900106696,0.761656597,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.261830721,0.571522193,0.87864054,0.663272366,0.659140463,0.181916677,0.033699612,0.280017385,0.417051316,0.376919693,0.711726005,0.206115238,0.171243135,0.80460824
SRR16995647,0.155897877,0.795406619,0.669334708,0.125287521,0.414391923,0.277249583,0.326955835,0.341824514,0.856984837,0.761940708,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.137677003,0.593066691,0.799700211,0.26538178,0.724909156,0.155653872,0.044583187,0.229433045,0.627051783,0.333218852,0.677187528,0.122604767,0.140539191,0.730691966
SRR16995648,0.155897877,0.805846706,0.669334708,0.125287521,0.414391923,0.277249583,0.326955835,0.341824514,0.856984837,0.761940708,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.137677003,0.593066691,0.799700211,0.26538178,0.724909156,0.155653872,0.044583187,0.229433045,0.627051783,0.333218852,0.677187528,0.122604767,0.140539191,0.730691966
SRR16995649,0.155897877,0.807095535,0.669334708,0.125287521,0.414391923,0.277249583,0.326955835,0.341824514,0.856984837,0.761940708,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.137677003,0.593066691,0.799700211,0.26538178,0.724909156,0.155653872,0.044583187,0.229433045,0.627051783,0.333218852,0.677187528,0.122604767,0.140539191,0.730691966
SRR16995650,0.16528838,0.791835856,0.669334708,0.125630415,0.107510594,0.276065452,0.326955835,0.341824514,0.882841842,0.212121212,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.115793966,0.565124585,0.874568792,0.189656161,0.698649662,0.154212438,0.044583187,0.255653106,0.627051783,0.353013936,0.704117029,0.153562798,0.149525711,0.698328429
SRR16995651,0.16528838,0.770477911,0.669334708,0.125630415,0.107510594,0.276065452,0.326955835,0.341824514,0.882841842,0.212121212,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.115793966,0.565124585,0.874568792,0.189656161,0.698649662,0.154212438,0.044583187,0.255653106,0.627051783,0.353013936,0.704117029,0.153562798,0.149525711,0.698328429
SRR16995652,0.16528838,0.800691469,0.669334708,0.125630415,0.107510594,0.276065452,0.326955835,0.341824514,0.882841842,0.212121212,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.115793966,0.565124585,0.874568792,0.189656161,0.698649662,0.154212438,0.044583187,0.255653106,0.627051783,0.353013936,0.704117029,0.153562798,0.149525711,0.698328429
SRR16995653,0.41444628,0.789879369,0.669334708,0.125353887,0.107443847,0.286848789,0.326955835,0.341824514,0.895006547,0.760639816,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.248347415,0.536764522,0.668755097,0.616697561,0.742489267,0.210957898,0.07381843,0.305974516,0.604630187,0.47562171,0.693241956,0.06823979,0.169745382,0.713865033
SRR16995654,2.221112615,0.754575939,0.669334708,0.127914534,0.110180453,0.275517714,0.326955835,0.341824514,0.151128705,0.757709037,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.089891707,0.543729621,0.874345544,0.017346762,0.943721728,0.041161629,0.010844104,0.086245256,0.358571576,0.12650051,0.68734972,0.1531526,0.045931103,0.578620235
SRR16995655,0.41444628,0.816605171,0.669334708,0.125353887,0.107443847,0.286848789,0.326955835,0.341824514,0.895006547,0.760639816,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.248347415,0.536764522,0.668755097,0.616697561,0.742489267,0.210957898,0.07381843,0.305974516,0.604630187,0.47562171,0.693241956,0.06823979,0.169745382,0.713865033
SRR16995656,0.41444628,0.803668664,0.669334708,0.125353887,0.107443847,0.286848789,0.326955835,0.341824514,0.895006547,0.760639816,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.248347415,0.536764522,0.668755097,0.616697561,0.742489267,0.210957898,0.07381843,0.305974516,0.604630187,0.47562171,0.693241956,0.06823979,0.169745382,0.713865033
SRR16995657,0.224978927,0.818089137,0.669334708,0.12548109,0.107621838,0.276613509,0.326955835,0.341824514,0.021142399,0.757775212,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.089891707,0.506721103,0.836551889,0.017346762,0.942910744,0.037160477,0.077233913,0.101366026,0.627051783,0.108807413,0.687124229,0.091486264,0.054917624,0.565164291
SRR16995658,0.224978927,0.807571264,0.669334708,0.12548109,0.107621838,0.276613509,0.326955835,0.341824514,0.021142399,0.757775212,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.089891707,0.506721103,0.836551889,0.017346762,0.942910744,0.037160477,0.077233913,0.101366026,0.627051783,0.108807413,0.687124229,0.091486264,0.054917624,0.565164291
SRR16995659,0.224978927,0.859354203,0.669334708,0.12548109,0.107621838,0.276613509,0.326955835,0.341824514,0.021142399,0.757775212,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.089891707,0.506721103,0.836551889,0.017346762,0.942910744,0.037160477,0.077233913,0.101366026,0.627051783,0.108807413,0.687124229,0.091486264,0.054917624,0.565164291
SRR16995660,0.152170547,0.749131691,0.669334708,0.125298582,0.419965291,0.268441218,0.326955835,0.341824514,0.730542,0.760666584,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.087342456,0.330699963,0.816210724,0.027107156,0.956273193,0.00844558,0.093759207,0.084129221,0.203690839,0.043030934,0.774554256,0.188956293,0.069895157,0.75065928
SRR16995661,0.152170547,0.70876606,0.669334708,0.125298582,0.419965291,0.268441218,0.326955835,0.341824514,0.730542,0.760666584,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.087342456,0.330699963,0.816210724,0.027107156,0.956273193,0.00844558,0.093759207,0.084129221,0.203690839,0.043030934,0.774554256,0.188956293,0.069895157,0.75065928
SRR16995662,0.152170547,0.740857593,0.669334708,0.125298582,0.419965291,0.268441218,0.326955835,0.341824514,0.730542,0.760666584,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.087342456,0.330699963,0.816210724,0.027107156,0.956273193,0.00844558,0.093759207,0.084129221,0.203690839,0.043030934,0.774554256,0.188956293,0.069895157,0.75065928
SRR16995663,0.237378673,0.821583598,0.669334708,0.12528199,0.41192666,0,0.326955835,0.341824514,0.123074646,0.757329634,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.196896309,0.480172747,0.877234217,0.4412769,0.838827869,0.06633395,0.012087879,0.147799676,0.337611904,0.135297069,0.688811888,0.023206844,0.069645532,0.651431322
SRR16995664,0.237378673,0.831314682,0.669334708,0.12528199,0.41192666,0,0.326955835,0.341824514,0.123074646,0.757329634,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.196896309,0.480172747,0.877234217,0.4412769,0.838827869,0.06633395,0.012087879,0.147799676,0.337611904,0.135297069,0.688811888,0.023206844,0.069645532,0.651431322
SRR16995665,2.221112615,0.766688888,0.669334708,0.127914534,0.110180453,0.275517714,0.326955835,0.341824514,0.151128705,0.757709037,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.089891707,0.543729621,0.874345544,0.017346762,0.943721728,0.041161629,0.010844104,0.086245256,0.358571576,0.12650051,0.68734972,0.1531526,0.045931103,0.578620235
SRR16995666,2.221112615,0.741608048,0.669334708,0.127914534,0.110180453,0.275517714,0.326955835,0.341824514,0.151128705,0.757709037,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.089891707,0.543729621,0.874345544,0.017346762,0.943721728,0.041161629,0.010844104,0.086245256,0.358571576,0.12650051,0.68734972,0.1531526,0.045931103,0.578620235
SRR17459076,0,0.835792307,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459077,0,0.863942297,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459078,0,0.852115578,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459079,0,0.830390315,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459080,0,0.849090459,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459081,0,0.825842615,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459082,0,0.857373532,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459083,0,0.828099519,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459084,0,0.849889262,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459085,0,0.834278176,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459086,0,0.842845349,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459087,0,0.835375059,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459088,0,0.573299877,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459089,0,0.851055026,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459090,0,0.830065022,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459091,0,0.839498919,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459092,0,0.833628979,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459093,0,0.841997627,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459094,0,0.500356374,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459095,0,0.835801941,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459096,0,0.805759331,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459097,0,0.862823994,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459098,0,0.854244216,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459099,0,0.859730331,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459100,0,0.843744023,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459101,0,0.825015624,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459102,0,0.859364043,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459103,0,0.839660644,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459104,0,0.802798845,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
